artist,title,lyrics,description,release date
​​blink-182,All the Small Things,"All the Small Things Lyrics
All the small things
True care, truth brings
I'll take one lift
Your ride, best trip
Always, I know
You'll be at my show
Watching, waiting
Commiserating

Say it ain't so, I will not go
Turn the lights off, carry me home

Na na, na na, na na, na na, na, na
Na na, na na, na na, na na, na, na
Na na, na na, na na, na na, na, na
Na na, na na, na na, na na, na, na

Late night, come home
Work sucks, I know
She left me roses by the stairs
Surprises let me know she cares
Just say it ain't so, I will not go
Turn the lights off, carry me home

Na na, na na, na na, na na, na, na
Na na, na na, na na, na na, na, na
Na na, na na, na na, na na, na, na
Na na, na na, na na, na na, na, na


Say it ain't so, I will not go
Turn the lights off, carry me home
Keep your head still, I'll be your thrill
The night will go on, my little windmill

(Na na, na na, na na, na na, na, na)
Say it ain't so, I will not go
(Na na, na na, na na, na na, na, na)
Turn the lights off, carry me home
(Na na, na na, na na, na na, na, na)
Keep your head still, I'll be your thrill
(Na na, na na, na na, na na, na, na)
The night will go on, the night will go on, my little windmill41Embed","Blink-182 founder Tom DeLonge wrote this song with bassist/singer Mark Hoppus. DeLonge wrote this song about his then-girlfriend and eventual wife, Jenna Jenkins. His anecdotes—like the one about her leaving flowers on the stairs, are actually true. In a Rolling Stone profile from the year this song came out, Hoppus said:

Tom is totally, 100 percent faithful to his girlfriend. He’s pretty straightforward: He hangs out with his girlfriend, and he believes in aliens.

It was the last song the pop punk trio recorded for their third album Enema of the State and was one of three singles from the album that launched them into mainstream success. That album would remain their most successful album to date.

DeLonge began this song with a guitar riff and wanted to make a song with a lot of “na na na’s,” a homage to his punk idols, the Ramones. He told Kerrang!:

Because it was so simple, it wasn’t so much fun to play. But once we put it all together, and played it as a band, we all looked at each other and said, ‘This song’s huge!’

The video for this song is a parody of the Backstreet Boys video for “I Want It That Way”. Mark Hoppus met his wife, Skye Everly, an MTV executive, on the set of the video shoot.","June 1, 1999"
​​blink-182,What’s My Age Again?,"What’s My Age Again? Lyrics
I took her out, it was a Friday night
I wore cologne to get the feeling right
We started making out and she took off my pants
But then I turned on the TV

And that's about the time she walked away from me
Nobody likes you when you're twenty-three
And are still more amused by TV shows
What the hell is ADD?
My friends say I should act my age
What's my age again? What's my age again?

Then later on, on the drive home
I called her mom from a payphone
I said I was the cops and your husband's in jail
This state looks down on sodomy

And that's about the time that bitch hung up on me
Nobody likes you when you're twenty-three
And are still more amused by prank phone calls
What the hell is call ID?
My friends say I should act my age
What's my age again? What's my age again?

And that's about the time she walked away from me
Nobody likes you when you're twenty-three
And you still act like you're in freshman year
What the hell is wrong with me?
My friends say I should act my age
(What's my age again? What's my age again?)
That's about the time that she broke up with me (Please stay with me)
No one should take themselves so seriously (Please stay with me)
With many years ahead to fall in line (Please stay with me)
Why would you wish that on me?
(Please stay) I never wanna act my age
(With) What's my age again? (Me) What's my age again?

What's my age again?49Embed","Arguably one of the greatest pop-punk anthems and one of the most popular blink-182 songs. “What’s My Age Again?” was written by Mark Hoppus and was inspired by the fact that he was often pointed out as ‘immature’. The original title was “Peter Pan Complex,” but their record company (MCA) changed it, believing people wouldn’t understand its meaning.

The song follows a character (most probably Mark Hoppus himself) who is 23 years old but still acts like a child. He pulls up pranks and jokes that annoy people and is left wondering if he is portraying his real age. He finally concludes that he shouldn’t care what people think of him and continues his childish ways.","June 1, 1999"
Paramore,Still into You,"Still into You Lyrics
Can't count the years on one hand
That we've been together
I need the other one to hold you
Make you feel, make you feel better
It's not a walk in the park
To love each other
But when our fingers interlock
Can't deny, can't deny you're worth it

'Cause after all this time, I'm still into you

I should be over all the butterflies
But I'm into you (I'm into you)
And baby even on our worst nights
I'm into you (I'm into you)
Let 'em wonder how we got this far
'Cause I don't really need to wonder at all
Yeah, after all this time, I'm still into you

Recount the night that I first met your mother
And on the drive back to my house
I told you that, I told you that I loved ya
You felt the weight of the world
Fall off your shoulder
And to your favorite song
We sang along to the start of forever
And after all this time, I'm still into you

I should be over all the butterflies
But I'm into you (I'm into you)
And baby, even on our worst nights
I'm into you (I'm into you)
Let 'em wonder how we got this far
'Cause I don't really need to wonder at all
Yeah, after all this time, I'm still into you

Well, some things just, some things just make sense
And one of those is you and I (Hey)
Some things just, some things just make sense
And even after all this time (Hey)
I'm into you
Baby, not a day goes by
That I'm not into you

I should be over all the butterflies
But I'm into you (I'm into you)
And baby, even on our worst nights
I'm into you (I'm into you)
Let 'em wonder how we got this far
'Cause I don't really need to wonder at all
Yeah, after all this time, I'm still into you
I'm still into you
I'm still into you68Embed","A very upbeat and happy number off their fourth studio album, Paramore, that seems to wrap up lead singer Hayley Williams and lead singer of band What’s Eating Gilbert/New Found Glory guitarist Chad Gilbert’s relationship. Still into You is the ninth track on the album and the second to be released as a single.

Still Into You peaked at No. 24 on the Billboard Hot 100, at the time the second-highest a Paramore song had ever reached. Hayley talked about its commercial success when the song was played during her hosting appearance on the Sirius XM Hits 1 Weekend Countdown:

This song, I’m so so happy that this song is getting played on the radio. It’s probably my favorite Paramore song that we’ve ever written, actually. It’s about commitment to that one person that you just fall in love with and you have to just choose and you have to work so hard to stay in love. It’s not an easy task. It’s not a walk in the park, if you will.”

She told DIY that during the writing process, she knew it had the potential to be big.

Still Into You was one that five minutes into writing, it scared me. I loved it so much that it really actually scared me. Like, I feel like this is a big song, but you never know.”

Still, Hayley said during the band’s interview on Good Morning America that the song nearly wasn’t released as a single:

We just didn’t think that a love song would work as a Paramore hit. But we’ve always loved it. It was just like really? That’s going to work?”

The song highlights the band’s shift to more of a pop sound, something they had reservations about doing, especially when it came to the song’s chorus. Hayley said in Still Into You’s Beyond the Video, “When we got to the chorus I remember asking Taylor. I was like, “Is this too poppy? Can I do this? Can I say it like this or can I sing it like this?” And I just remember Taylor being like, “Do you like it?” And I was like, “I love it!” And he was like, then who cares, just do it anyways. I think that’s sort of a testament to how the entire writing and recording process went. If we liked something and we believed in it, we did it. We didn’t back down from it just because it was different.”

Hayley talked to Fuse about Chad’s reaction when she first showed him the song.

He got super shy. He didn’t look at me the whole time that we listened to it. Of course I was super psyched like, ‘Look at this song about you! YEAH!’ I’m psyched because Paramore, we don’t have a lot of love songs. I can probably count on one hand how many happy, positive songs that we’ve ever written. So I’ve just always been super emo at heart. So yeah, I’m just really excited that we have a song like this. Because it feels so good.”","March 14, 2013"
Paramore,Hard Times,"Hard Times Lyrics
All that I want
Is to wake up fine
Tell me that I'm all right
That I ain't gonna die
All that I want
Is a hole in the ground
You can tell me when it's alright
For me to come out

(Hard times) Gonna make you wonder why you even try
(Hard times) Gonna take you down and laugh when you cry
(These lives) And I still don't know how I even survive
(Hard times)
(Hard times)
And I gotta get to rock bottom (Oof)

Walking around
With my little rain cloud
Hanging over my head
And it ain't coming down
Where do I go?
Gimme some sort of sign
You hit me with lightning!
Maybe I'll come alive
(Hard times) Gonna make you wonder why you even try
(Hard times) Gonna take you down and laugh when you cry
(These lives) And I still don't know how I even survive
(Hard times)
(Hard times)
And I gotta hit rock bottom (Oof)

Tell my friends I'm coming down
We'll kick it when I hit the ground
Tell my friends I'm coming down
We'll kick it when I hit the ground
When I hit the ground
When I hit the ground
When I hit the ground
When I hit the ground

(Hard times) Gonna make you wonder why you even try
(Hard times) Gonna take you down and laugh when you cry
(These lives) And I still don't know how I even survive
(Hard times) Hard times
(Hard times) Hard times
(Hard times) Gonna make you wonder why you even try
(Hard times) Gonna take you down and laugh when you cry
(These lives) And I still don't know how I even survive
(Hard times) Hard times
(Hard times)
Hard times
Makes you wonder why you even try
Makes you wonder why you even try
Makes you wonder why you even try
Makes you wonder
Hard times
Still don't know how I even survive
Still don't know how I even survive
Still don't know how I even survive
Still don't know how
I survive
And I gotta get to rock bottom (Oof)73Embed","“Hard Times” describes the depression that lead singer Hayley Williams had in 2016 due to personal issues in the band as well as confronting themes of growing up. She told The New York Times:

You can run on the fumes of being a teenager for as long as you want, but eventually life hits you real hard.

The playful ‘80s vibe of the song is also contrasted with Hayley’s new look; she dyed her trademark bright hair a dull white as a kind of “blank slate.”



“Hard Times” was released on April 19, 2017 as the lead single from Paramore’s fifth album After Laughter, released on May 12, 2017. It is also their comeback single after a three-year hiatus and the first since drummer Zac Farro’s return.","April 19, 2017"
Paramore,Misery Business,"Misery Business Lyrics
Hit that, hit that snare

I'm in the business of misery, let's take it from the top
She's got a body like an hourglass, it's ticking like a clock
It's a matter of time before we all run out
When I thought he was mine, she caught him by the mouth
I waited eight long months, she finally set him free
I told him I couldn't lie, he was the only one for me
Two weeks and we caught on fire
She's got it out for me, but I wear the biggest smile

Whoa, I never meant to brag
But I got him where I want him now
Whoa, it was never my intention to brag
To steal it all away from you now
But God, does it feel so good
'Cause I got him where I want him now
And if you could, then you know you would
'Cause God, it just feels so
It just feels so good

Second chances, they don't ever matter, people never change
Once a whore, you're nothing more, I'm sorry, that'll never change
And about forgiveness, we're both supposed to have exchanged
I'm sorry, honey, but I passed it up, now look this way
Well, there's a million other girls who do it just like you
Looking as innocent as possible to get to who
They want and what they like, it's easy if you do it right
Well I refuse, I refuse, I refuse!
Whoa, I never meant to brag
But I got him where I want him now
Whoa, it was never my intention to brag
To steal it all away from you now
But God, does it feel so good
'Cause I got him where I want him right now
And if you could, then you know you would
'Cause God, it just feels so
It just feels so good

I watched his wildest dreams come true
And not one of them involving you
Just watch my wildest dreams come true
Not one of them involving


Whoa, I never meant to brag
But I got him where I want him now

Whoa, I never meant to brag
But I got him where I want him now
Whoa, it was never my intention to brag
To steal it all away from you now
But God, does it feel so good
'Cause I got him where I want him now
And if you could, then you know you would
'Cause God, it just feels so
It just feels so good75Embed","The lead single from Paramore’s second album Riot!. It’s been featured in numerous video games and also nominated for the Best Video award from 2007’s Kerrang! Awards.

Hayley went on to say the song reflects how her angsty 17-year-old self-dealt with a close friend (who she was possibly falling in love with) but was becoming distant – and thus is not necessarily something she identifies after nearly a decade.

On May 31, 2015, Hayley said about the track:

“Misery Business” is not a set of lyrics that I relate to as a 26-year-old woman. I haven’t related to it in a very long time. those words were written when I was 17… admittedly, from a very narrow-minded perspective. It wasn’t really meant to be this big philosophical statement about anything. it was quite literally a page in my diary about a singular moment I experienced as a high schooler.

Hayley announced on September 9, 2018 that Paramore will no longer be performing this track on stage again.

In 2020, reflecting on the early years, Hayley admitted that the song was about Josh:

When I was 13 or 14 and I had a crush on Josh, he didn’t like me back. He would go hang out with his girlfriend, who I wrote “Misery Business” about because I was a dick.","April 13, 2007"
Red Hot Chili Peppers,Californication,"Californication Lyrics
Psychic spies from China try to steal your mind's elation
And little girls from Sweden dream of silver-screen quotation
And if you want these kind of dreams, it's Californication

It's the edge of the world and all of Western civilization
The sun may rise in the East, at least it settled in a final location
It's understood that Hollywood sells Californication

Pay your surgeon very well to break the spell of aging
Celebrity skin: is this your chin or is that war you're waging?

First born unicorn
Hardcore soft porn

Dream of Californication
Dream of Californication

Marry me, girl, be my fairy to the world, be my very own constellation
A teenage bride with a baby inside getting high on information
And buy me a star on the boulevard, it's Californication
Space may be the final frontier but it's made in a Hollywood basement
And Cobain, can you hear the spheres singing songs off Station to Station?
And Alderaan's not far away, it's Californication

Born and raised by those who praise control of population
Well, everybody's been there, and I don't mean on vacation

First born unicorn
Hardcore soft porn

Dream of Californication
Dream of Californication
Dream of Californication
Dream of Californication


Destruction leads to a very rough road but it also breeds creation
And earthquakes are to a girl's guitar, they're just another good vibration
And tidal waves couldn't save the world from Californication
Pay your surgeon very well to break the spell of aging
Sicker than the rest, there is no test, but this is what you're craving

First born unicorn
Hardcore soft porn
Dream of Californication
Dream of Californication
Dream of Californication
Dream of Californication190Embed","This song is mainly about the dark side of Hollywood that lies underneath the glossy surface. The band might love the city of Los Angeles, but they saw firsthand the effects the Hollywood lifestyle has on its inhabitants and the rest of the world.

The song, particularly John Frusciante’s guitar work, sounds different from the rest of the album. That is because the band originally planned to scrap the song because they couldn’t find the music to match Kiedis' lyrics, but Anthony encouraged Frusciante to get creative because he knew they could be dealing with a great song. From his autobiography Scar Tissue:

“I showed ""Californication” to John, and he loved the lyrics and started writing some music. But for some reason, even though there was a perfect song in there, we couldn’t find it. We tried ten different arrangements and ten different choruses, and nothing ever worked. All these other songs were pouring out of us. We’d been working for a few weeks when someone started playing an ultra-sparse riff that sounded like nothing we’d ever done before. As soon as I heard it, I knew it was our new song.""

The music video features the band as characters in a fake video game, exploring California and often seeing the bad things going on behind the scenes.

This song was one of their biggest hits, peaking at #69 on the Billboard Hot 100 chart and #1 on the Modern and Mainstream Rock charts, and, according to Flea, “Californication is the best record the Chili Peppers have ever made.”

Supporting Kiedis' statements on his autobiography Scar Tissue, an “alternate version” of Californication leaked onto the internet, an early demo from the Californication sessions.","June 8, 1999"
Red Hot Chili Peppers,Under the Bridge,"Under the Bridge Lyrics

Sometimes I feel like I don't have a partner
Sometimes I feel like my only friend
Is the city I live in, The City of Angels
Lonely as I am together we cry

I drive on her streets 'cause she's my companion
I walk through her hills 'cause she knows who I am
She sees my good deeds and she kisses me windy
Well, I never worry, now that is a lie

I don't ever wanna feel like I did that day
But take me to the place I love, take me all the way
I don't ever wanna feel like I did that day
But take me to the place I love take me all the way

Yeah, yeah yeah

It's hard to believe that there's nobody out there
It's hard to believe that I'm all alone
At least I have her love
The city, she loves me
Lonely as I am together we cry
I don't ever wanna feel like I did that day
But take me to the place I love take me all the way
I don't ever wanna feel like I did that day
But take me to the place I love take me all the way

Yeah, yeah yeah
Oh, no, no, no, yeah yeah
Love me, I say, yeah yeah
One time

(Under the bridge downtown)
Is where I drew some blood
(Under the bridge downtown)
I could not get enough
(Under the bridge downtown)
Forgot about my love
(Under the bridge downtown)
I gave my life away, yeah
Yeah yeah
Oh, no, no no no, yeah yeah
Oh no, I said oh, yeah yeah
Here I stay97Embed","The song is about front man Anthony Kiedis and the period in his life when he walked around Los Angeles sad and very alone, finding solace in the streets and hills and the wind…. thinking about his dead friend and Red Hot Chili Peppers guitarist Hillel Slovak, and the heroin overdose that claimed him. They both had smack habits and used to score – and sometimes shoot up – “under a traffic bridge” in a seedy part of the city.

Originally a poem by Anthony Kiedis, this was written during a time when Anthony felt that his sobriety was distancing him from the rest of the band. He arrived at rehearsal during one of his sober periods and found Flea and John smoking pot. When John first joined the band, he and Anthony were inseparable, but in this period, he knew they weren’t even really friends anymore. He wrote these lyrics as a poem while driving home from rehearsal on LA’s 101 freeway.

This leads to the themes of isolation, and made him feel as if Los Angeles was his only friend he could trust.

This song almost never happened, Kiedis was reluctant to express what he felt and didn’t feel it would fit the band’s style. But Rick Rubin discovered it along with the rest of Kiedis’s poetry and demanded that he make it into a song. It peaked at number 2 on the Billboard charts, and helped send the Chili Peppers into the mainstream.

https://www.youtube.com/watch?v=Mj2-epZ0O94","September 24, 1991"
Red Hot Chili Peppers,Can’t Stop,"Can’t Stop Lyrics
Can't stop, addicted to the shindig
Chop Top, he says I'm gonna win big
Choose not a life of imitation
Distant cousin to the reservation

Defunct, the pistol that you pay for
This punk, the feelin' that you stay for
In time I want to be your best friend
East side love is living on the West End

Knocked out, but, boy, you better come to (Oh, oh-oh)
Don't die, you know, the truth as some do (Oh-oh)
Go write your message on the pavement (Oh-oh)
Burn so bright, I wonder what the wave meant

White heat is screamin' in the jungle (Oh, oh-oh)
Complete the motion if you stumble (Oh-oh)
Go ask the dust for any answers (Oh-oh)
Come back strong with fifty belly dancers

The world I love, the tears I drop
To be part of the wave, can't stop
Ever wonder if it's all for you?
The world I love, the trains I hop
To be part of the wave, can't stop
Come and tell me when it's time to
Sweetheart is bleeding in the snow cone
So smart, she's leadin' me to ozone
Music, the great communicator
Use two sticks to make it in the nature

I'll get you into penetration
The gender of a generation
The birth of every other nation
Worth your weight, the gold of meditation

This chapter's gonna be a close one (Oh, oh-oh)
Smoke rings, I know you're gonna blow one (Oh-oh)
All on a spaceship, persevering (Oh-oh)
Use my hands for everything but steering

Can't stop the spirits when they need you (Oh, oh-oh)
Mop tops are happy when they feed you (Oh-oh)
J. Butterfly is in the treetop (Oh-oh)
Birds that blow the meaning into bebop

The world I love, the tears I drop
To be part of the wave, can't stop
Ever wonder if it's all for you?
The world I love, the trains I hop
To be part of the wave, can't stop
Come and tell me when it's time to
Wait a minute, I'm passin' out, win or lose
Just like you
Far more shockin' than anything I ever knew
How 'bout you?
Ten more reasons why I need somebody new
Just like you
Far more shockin' than anything I ever knew
Right on cue


Can't stop, addicted to the shindig
Chop Top, he says I'm gonna win big
Choose not a life of imitation
Distant cousin to the reservation

Defunct, the pistol that you pay for (Oh, oh-oh)
This punk, the feelin' that you stay for (Oh-oh)
In time I want to be your best friend (Oh-oh)
East side love is living on the West End

Knocked out, but boy, you better come to (Oh, oh-oh)
Don't die, you know, the truth is some do (Oh-oh)
Go write your message on the pavement (Oh-oh)
Burn so bright, I wonder what the wave meant
Kick start the golden generator
Sweet talk but don't intimidate her
Can't stop the gods from engineering
Feel no need for any interfering

Your image in the dictionary
This life is more than ordinary
Can I get two, maybe even three of these?
Comin' from the space to teach you of the Pleiades

Can't stop the spirits when they need you
This life is more than just a read-through89Embed","Released as a the third single from By The Way, “Can’t Stop” is known for its simple but catchy guitar riff, pulsating bass and thoroughly cryptic lyrics.

Throughout the track, Anthony Kiedis highlights the predominant theme of nurturing an inner, personal energy. He addresses the verses to the listener in an instructional tone, whilst referencing inspirational figures such as Julia Butterfly Hill, Charlie Parker, and Defunkt.

A 2002 Interview with Spin Magazine revealed that the song is one that uses the band’s technique of writing lyrics to establish a rhythm, rather than making a rhythm to establish lyrics.

The track was accompanied by a surreal music video inspired by the “One-Minute Sculptures” of Austrian artist Erwin Wurm, in which the four band members perform random abstract actions worthy of display in an art gallery.

https://www.youtube.com/watch?v=BfOdWSiyWoc","January 24, 2003"
Silver Apples,Program,"Program LyricsIt was very late last night
I sat at the radio
Dialing from left to right
Why I do not know
I heard a man in a voice low
And sweet with circumspection
Say innocent listener don't you know
The flame is its own reflection
The flame is its own reflection
He turned me on off I turned him
We tuned out all direction
I sat alone my head aswim
The flame is its own reflection!
The flame is its own reflection!
The universe is nought but sound
Sound is its own perfection
Mind is the only truth I've found
The flame is its own reflection!
The flame is its own reflection!
I sat alone my head aswim
The flame is its own reflection!
Mind is the only truth I've found
The flame is its own reflection!
Mind is the only truth I've found
The flame is its own reflection!
The flame is its own reflection!1Embed",?,June 1968
Silver Apples,I Have Known Love,"I Have Known Love LyricsI have known love and love has won
I burned my fingers on the sun
I have known love and love has won
I burned my fingers on the sun
I've been imprisoned in the moon
I've been imprisoned in the moon
I have known love and love has won
And I have learned what truth denies
I drank the teardrops from her eyes
I have learned what truth denies
I drank the teardrops from her eyes
I surrendered much too soon
I surrendered much too soon
I have learned what truth denies
I never heard the warning voice
I never knew I had a choice
I never heard the warning voice
I never knew I had a choice
Though I never wanted to return
I never wanted to return
I never heard the warning voice
But I have sailed upon the boat
That flew when there was room to float
But I have sailed upon the boat
That flew when there was room to float
And I drank out of the magic urn
And I drank out of the magic urn
But I have sailed upon the boat
And I have slept inside the shade
Encircled by the love we made
And I have slept inside the shade
Encircled by the love we made
And I have kissed the face of dreams
And I have kissed the face of dreams
I have slept inside the shade
And I have ridden on the glow
That warms the sky with a rainbow
And I have ridden on the glow
That warms the sky with a rainbow
And I have waded in its golden streams
And I have waded in its golden streams
And I have ridden on the glow
And I have danced between the stars
With music sung by sweet guitars
And I have danced between the stars
With music sung by sweet guitars
I've done some things that can't be done
I've done some things that can't be done
And I have danced between the stars
And I have smiled inside the storm
Reaching higher to keep warm
And I have smiled inside the storm
Reaching higher to keep warm
I've known love and love has won
I've known love and love has won
I have smiled inside the storm
I burned my fingers on the sun10Embed",?,February 1969
Silver Apples,Oscillations,"Oscillations Lyrics
Oscillations, oscillations
Electronic evocations of sound's reality
Spinning, magnetic fluctuations
Waves of wave configurations
That dance between the poles off sound
And bind my world to soul

I walk the streets of moment
Head down to the ground
Cars are stars remotely far
My only world is sound
Passersby are worlds that fly
Far from the dance of time
Time whirls round from pole to pole
And swirls within the sound of...

Oscillations, oscillations
Electronic evocations of sound's reality
Spinning, magnetic fluctuations
Waves of wave configurations
That dance between the poles off sound
And bind my world to soul
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, oscillations
Oscillations, o-4Embed","Oscillations is the first song we hear on Silver Apples' self-titled debut LP.

The oscillations mentioned in the song are almost certainly referring to the music Simeon created using his own self-titled array of electronic sound equipment, which included 9 audio oscillators at the time of this album’s release.",June 1968
Fifty Foot Hose,Rose,"Rose LyricsSet in plastic for all to see
But not so drastic as it should be
And even though it lay exposed
No one may ever
No one may ever
No one may ever, smell the rose
Ooh wah wah wah wah
Ooh wah wah wah wah
Set in bodies of glass and steel
You may envision but cannot feel
And in the tank it looks exposed
No one may ever
No one may ever
No one may ever, smell the rose
Hiding, from your senses
At least, the ones that count
Hiding, to protect you
As lust and desire
I lay exposed
In one sense
Your mind rejects the rest
From a draining may not be the best
Under filters of polar glass
It may not glitter but let it pass
And even though it lay exposed
No one may ever
No one may ever
No one may ever, smell the roseEmbed",?,1968
Fifty Foot Hose,If Not This Time,"If Not This Time Lyrics
Since time forgot
To turn the lock
And let me enter
My soul is deft
And trained in theft
So I will slither
Under, through, around the cracks
Tiny seams, no door locks

If not this time
Maybe the next

Since light neglected
To be reflected
And let me see
My soul has glasses
Perceives the passes
That should wither
Piercing through, around the haze
Pillared clouds drift away

If not this time
Maybe the next

Since love's rejection
Destroyed perception
And left me free
My soul eroded
My brain imploded
Down to cinders
Growing new senses to feel
Seeing, hearing all that is real

If not this time
Maybe never...1Embed",?,1968
Fifty Foot Hose,Fantasy,"Fantasy LyricsPlease fantasy
Please stay with me
Please stay even though you know my reality
Stay close to me
Stay fantasy
Please stay and protect the lands of my sanity
Floating up with the clouds of wonder
Stepping off the stairs down under
I did need, I did needEmbed",?,1968
Tangerine Dream,Bent Cold Sidewalk,"Bent Cold Sidewalk LyricsWhen I talk to the trees
O'great trees who have learned to speak slowly
I know that they believe that they have an answer
Then I walk in the city where I cannot hear it
When I talk to the city
I have already learned three answers
Before I call the question
And slowly, I wish myself among trees
But can not hear myself wishing
When I talk to the people
Who are the trees that grow in the city
They reply with a fond kindness, slowly
But there is no answer
For experience to be made by mistake
Upon this key, time will slide
Beyond the lock, you lose your mind
And as our door becomes open
A rush of sound is found inside
Creating dreams that pass you by
You may live through your life a long long time..
But you will never know from where it came
Yet all you've seen is what you've wanted to
You're walking forward as you look behind
Still watching those old memories fade and die...
This door is heavy, and is deeply stained
With wasted tears, that try to fight in vain
You may be sitting, feeling quite secure
But listen carefully - and this key is yours -
For we can lead you far beyond that door...
There are dangers hidden, trust in that language
And it is precisely this conception that which must not be changed
The epitome of our language is patterns containment of thought and sound
I die to fight!!
I die to fight!!
I die to fight!!
Upon this key, time will slide
Beyond each lock, you lose your mind
And as our door becomes open
A rush of sound is found inside -
Creating dreams that pass you by..
Bent cold sidewalk, open the gate
I may be late but I can no longer wait
Stealing the crown that stood me up
I'm laying the table with dusty plates
Bent cold sidewalk, open the gate
I may be late but I can no longer wait
Playing the god to fix your gaze
I'm holding you firm on another day
Bent cold sidewalk, open the gate
I may be late but I can no longer waitEmbed",?,"March 10, 1978"
Tangerine Dream,Tyger,"Tyger LyricsTyger, Tyger, burning bright
In the forests of the night
What immortal hand or eye
Could frame thy fearful symmetry?
In what distant deeps or skies
Burnt the fire of thine eyes?
On what wings dare he aspire?
What the hand dare sieze the fire?
And what shoulder, and what art
Could twist the sinews of thy heart?
And when thy heart began to beat
What dread hand? and what dread feet?
What the hammer? what the chain?
In what furnace was thy brain?
What the anvil? what dread grasp
Dare its deadly terrors clasp?
When the stars threw down their spears
And water'd heaven with their tears
Did he smile his work to see?
Did he who made the Lamb make thee?
Tyger, Tyger, burning bright
In the forests of the night
What immortal hand or eye
Dare frame thy fearful symmetryEmbed","One of the rare Tangerine Dream songs with vocals, this song uses William Blake’s “The Tyger” for the lyrics.

Edgard Froese said this about the usage of William Blake’s poetry:

My interests in philosophy lead me to William Blake, whom I’ve admired for about 20 years as one of the greatest writers in the English language – apart from Shakespeare. I myself had a problem with Jocelyn during the recording. She’d already got through the texts, but during the session she took the book and smashed it on the floor, saying, ‘I’m an R & B singer and I don’t want to do this schoolkid bullshit!’ I still think she did a fairly good job, but she hated the lyrics, which are not easy to understand if you don’t know the background. It helps to know what Britain was all about when Blake wrote the story. It was an empire and his words were partly political, social and esoteric at the same time. If you don’t comprehend this then you may have a problem interpreting it correctly. Even my colleagues didn’t understand, so I don’t blame Jocelyn or anybody else. The recording session was very hard work, but it was my baby and I take full responsibility for that record.","June 10, 1987"
Tangerine Dream,Wish You Were Here,"Wish You Were Here LyricsSo, so you think you can tell
Heaven from Hell
Blue skies from pain
Can you tell a green field
From a cold steel rail?
A smile from a veil?
Do you think you can tell?
Did they get you to trade
Your heroes for ghosts?
Hot ashes for trees?
Hot air for a cool breeze?
And cold comfort for change?
Did you exchange
A walk on part in the war
For a lead role in a cage?
How I wish, how I wish you were here
We're just two lost souls
Swimming in a fish bowl
Year after year
Running over the same old ground
What have we found
The same old fears
Wish you were hereEmbed",?,December 2010
Jean-Michel Jarre,Exit,"Exit Lyrics
Technology can actually increase privacy. The question is: why are our private details that are transmitted online, why are private details that are stored on our personal devices, any different than the details and private records of our lives that are stored in our private journals? (Stored in our private journals), I think, you know, saying that you don't care about the right to privacy because you have nothing to hide is no different than saying you don't care about freedom of speech because you have nothing to say. It's a deeply anti-social principal because rights are not just individual - they're collective. What may not have value to you today, may have value to an entire, you know, population, entire people, an entire way of life tomorrow. And if you don't stand up for it, then who will?

And if you don't stand up for it, then who will?
And if you don't stand up for it, then who will?
And if you don't stand up for it, then who will?1Embed",?,"April 15, 2016"
Jean-Michel Jarre,Millions of Stars,"Millions of Stars LyricsMillions of stars, shining around, shining around
Millions of trees, growing along
Millions of blackbirds, flying around
Don't feel aloneEmbed",?,"January 24, 2000"
Jean-Michel Jarre,Suns Have Gone,"Suns Have Gone LyricsLike the power I saw old times
I saved horses' dying foals
I loved everything there was here
I loved everything there was here
When he leaves, my holding ends
Sweeter than we knew
But there was I time I knew
There was I love I saw
But there was a life I'm dreaming
When it leaves us lost and wrong
Sweeter than you see
I loved everything there was here
But there was I time I knew
There was I love I saw
There was I life I knew
And you wonder, why go on
To a bleak and lonely place
But I loved everything there was here
But there was I time I knew
There was I love I saw
There was a life I knew
There was a time I knew
There was a love I saw
There was a life I knew
In a place of dying light
Where the suns have gone
I loved everything there was here
I loved everything there was here
I loved everything there was here
I loved everything there was here
I loved everything there was here
I loved everything there was hereEmbed",?,"October 12, 2015"
Kraftwerk,Das Modell,"Das Modell Lyrics
Sie ist ein Model und sie sieht gut aus
Ich nähm sie heut gerne mit zu mir nach Haus
Sie wirkt so kühl, an sie kommt niemand ran
Doch vor der Kamera da zeigt sie was sie kann

Sie trinkt in Nachtclubs immer Sekt (Korrekt!)
Und hat hier alle Männer abgecheckt
Im Scheinwerferlicht ihr junges Lächeln strahlt
Sie sieht gut aus und Schönheit wird bezahlt

Sie stellt sich zur Schau für das Konsumprodukt
Und wird von Millionen Augen angeguckt
Ihr neues Titelbild ist einfach fabelhaft
Ich muß sie wieder seh'n, ich weiß sie hat's geschafft4Embed",?,"December 7, 1978"
